10	10									
0.000849326	0.001656374	0.002935282	0.004584085	0.006102727	0.006737947	0.006102727	0.004584085	0.002935282	0.001656374	0.000849326
0.001656374	0.003493489	0.006737947	0.011422891	0.016194143	0.018315639	0.016194143	0.011422891	0.006737947	0.003493489	0.001656374
0.002935282	0.006737947	0.014369596	0.027172461	0.04232922	0.049787068	0.04232922	0.027172461	0.014369596	0.006737947	0.002935282
0.004584085	0.011422891	0.027172461	0.059105747	0.106877926	0.135335283	0.106877926	0.059105747	0.027172461	0.011422891	0.004584085
0.006102727	0.016194143	0.04232922	0.106877926	0.243116734	0.367879441	0.243116734	0.106877926	0.04232922	0.016194143	0.006102727
0.006737947	0.018315639	0.049787068	0.135335283	0.367879441	1	0.367879441	0.135335283	0.049787068	0.018315639	0.006737947
0.006102727	0.016194143	0.04232922	0.106877926	0.243116734	0.367879441	0.243116734	0.106877926	0.04232922	0.016194143	0.006102727
0.004584085	0.011422891	0.027172461	0.059105747	0.106877926	0.135335283	0.106877926	0.059105747	0.027172461	0.011422891	0.004584085
0.002935282	0.006737947	0.014369596	0.027172461	0.04232922	0.049787068	0.04232922	0.027172461	0.014369596	0.006737947	0.002935282
0.001656374	0.003493489	0.006737947	0.011422891	0.016194143	0.018315639	0.016194143	0.011422891	0.006737947	0.003493489	0.001656374
0.000849326	0.001656374	0.002935282	0.004584085	0.006102727	0.006737947	0.006102727	0.004584085	0.002935282	0.001656374	0.000849326
